Latitude,Longitude,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
39.481143,-8.539492999999998,30,Good,0,Good,30,Good,1,Good,23,Good
33.366667,130.51666699999998,48,Good,1,Good,48,Good,0,Good,39,Good
33.933333000000005,75.1,99,Moderate,1,Good,49,Good,0,Good,99,Moderate
-3.7,-49.7,24,Good,1,Good,8,Good,0,Good,24,Good
36.2077778,-119.3463889,55,Moderate,2,Good,17,Good,11,Good,55,Moderate
44.7380556,-98.5094444,55,Moderate,2,Good,17,Good,11,Good,55,Moderate
,,14,Good,0,Good,14,Good,0,Good,10,Good
30.2343,76.6259,70,Moderate,3,Good,36,Good,2,Good,70,Moderate
20.616667,83.716667,70,Moderate,3,Good,36,Good,2,Good,70,Moderate
27.716667,75.483333,70,Moderate,3,Good,36,Good,2,Good,70,Moderate
23.533333,91.483333,70,Moderate,3,Good,36,Good,2,Good,70,Moderate
26.6978,79.9216,70,Moderate,3,Good,36,Good,2,Good,70,Moderate
35.419722,139.0375,46,Good,1,Good,46,Good,1,Good,30,Good
35.616667,139.116667,46,Good,1,Good,46,Good,1,Good,30,Good
-9.166667,-36.033333,44,Good,1,Good,13,Good,3,Good,44,Good
32.4494444,-87.5141667,45,Good,1,Good,45,Good,2,Good,31,Good
35.584444399999995,-94.4438889,45,Good,1,Good,45,Good,2,Good,31,Good
40.7475,-90.0986111,45,Good,1,Good,45,Good,2,Good,31,Good
38.2252778,-86.6608333,45,Good,1,Good,45,Good,2,Good,31,Good
37.8472222,-94.975,45,Good,1,Good,45,Good,2,Good,31,Good
37.7752778,-87.9305556,45,Good,1,Good,45,Good,2,Good,31,Good
39.5933333,-77.1163889,45,Good,1,Good,45,Good,2,Good,31,Good
37.6147222,-89.71388890000001,45,Good,1,Good,45,Good,2,Good,31,Good
40.7205556,-75.1408333,45,Good,1,Good,45,Good,2,Good,31,Good
40.975,-81.4083333,45,Good,1,Good,45,Good,2,Good,31,Good
46.186111100000005,-123.8527778,45,Good,1,Good,45,Good,2,Good,31,Good
39.9,-79.7166667,45,Good,1,Good,45,Good,2,Good,31,Good
38.8208333,-77.4519444,45,Good,1,Good,45,Good,2,Good,31,Good
46.5394444,-117.0866667,45,Good,1,Good,45,Good,2,Good,31,Good
39.6336111,-80.5583333,45,Good,1,Good,45,Good,2,Good,31,Good
35.663338,139.908548,54,Moderate,1,Good,54,Moderate,3,Good,49,Good
35.670556,139.888611,54,Moderate,1,Good,54,Moderate,3,Good,49,Good
23.783333,72.633333,165,Unhealthy,1,Good,36,Good,0,Good,165,Unhealthy
44.366667,8.566667,35,Good,1,Good,35,Good,3,Good,34,Good
52.266667,10.383333,39,Good,0,Good,33,Good,1,Good,39,Good
41.683333000000005,12.783333,41,Good,1,Good,41,Good,2,Good,22,Good
40.966667,15.816667,46,Good,2,Good,39,Good,6,Good,46,Good
38.870945,-9.068234,33,Good,0,Good,33,Good,3,Good,32,Good
39.650136,-8.293563,33,Good,0,Good,33,Good,3,Good,32,Good
57.048651,53.987169,38,Good,1,Good,28,Good,1,Good,38,Good
48.616667,9.066667,66,Moderate,1,Good,26,Good,3,Good,66,Moderate
-32.847212,27.442179,57,Moderate,1,Good,27,Good,1,Good,57,Moderate
53.443333,36.004444,65,Moderate,0,Good,23,Good,1,Good,65,Moderate
54.083777000000005,37.82895,50,Good,0,Good,31,Good,1,Good,50,Good
50.733333,7.1,32,Good,1,Good,32,Good,2,Good,30,Good
54.3,112.15,42,Good,1,Good,29,Good,1,Good,42,Good
58.916667,51.183333000000005,42,Good,1,Good,29,Good,1,Good,42,Good
58.35,45.5,42,Good,1,Good,29,Good,1,Good,42,Good
53.1105,52.586000000000006,42,Good,1,Good,29,Good,1,Good,42,Good
57.040959,65.720179,42,Good,1,Good,29,Good,1,Good,42,Good
51.233333,2.966667,42,Good,1,Good,27,Good,2,Good,42,Good
49.062539,25.387981,70,Moderate,1,Good,37,Good,1,Good,70,Moderate
-33.733333,-70.75,245,Very Unhealthy,20,Good,0,Good,27,Good,245,Very Unhealthy
8.167222,125.990833,54,Moderate,1,Good,18,Good,0,Good,54,Moderate
7.236111,125.6425,54,Moderate,1,Good,18,Good,0,Good,54,Moderate
8.318611,124.293889,54,Moderate,1,Good,18,Good,0,Good,54,Moderate
7.6623,125.7626,54,Moderate,1,Good,18,Good,0,Good,54,Moderate
49.713611,9.271389,32,Good,0,Good,32,Good,1,Good,27,Good
50.916667,12.816667,32,Good,0,Good,32,Good,1,Good,27,Good
20.283333,73.166667,163,Unhealthy,1,Good,63,Moderate,0,Good,163,Unhealthy
21.5,83.866667,163,Unhealthy,1,Good,63,Moderate,0,Good,163,Unhealthy
24.216667,74.033333,163,Unhealthy,1,Good,63,Moderate,0,Good,163,Unhealthy
24.62135,118.140886,170,Unhealthy,4,Good,170,Unhealthy,6,Good,145,Unhealthy for Sensitive Groups
30.583333000000003,114.033333,170,Unhealthy,4,Good,170,Unhealthy,6,Good,145,Unhealthy for Sensitive Groups
22.6447222,-79.89611109999998,90,Moderate,1,Good,21,Good,1,Good,90,Moderate
34.5636111,-111.8536111,43,Good,1,Good,13,Good,4,Good,43,Good
29.893611100000005,-99.1044444,43,Good,1,Good,13,Good,4,Good,43,Good
,,46,Good,1,Good,46,Good,0,Good,23,Good
41.1,14.2,45,Good,1,Good,45,Good,2,Good,15,Good
39.160221,-8.787408000000001,37,Good,0,Good,28,Good,1,Good,37,Good
44.583333,10.733333,60,Moderate,1,Good,38,Good,1,Good,60,Moderate
38.69745,-9.423141,47,Good,0,Good,29,Good,3,Good,47,Good
-3.9833333,-79.35,24,Good,1,Good,8,Good,1,Good,24,Good
-35.966667,-72.35,36,Good,1,Good,16,Good,3,Good,36,Good
,,34,Good,0,Good,19,Good,1,Good,34,Good
43.2966667,-87.9875,49,Good,2,Good,16,Good,14,Good,49,Good
,,43,Good,1,Good,43,Good,0,Good,26,Good
-5.25,39.7666667,52,Moderate,1,Good,25,Good,0,Good,52,Moderate
22.7,85.633333,167,Unhealthy,1,Good,93,Moderate,0,Good,167,Unhealthy
10.463367,123.249502,58,Moderate,1,Good,23,Good,0,Good,58,Moderate
33.6275,-112.1777778,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
37.3422222,-121.8986111,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
39.6736111,-75.7694444,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
26.324166700000003,-80.10638890000001,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
33.6533333,-84.4494444,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
38.9805556,-76.93722220000001,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
42.0191667,-73.8819444,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
40.9483333,-76.885,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
18.3852778,-66.0883333,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
33.0172222,-80.0983333,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
36.2972222,-82.31,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
38.8113889,-77.0830556,98,Moderate,3,Good,0,Good,28,Good,98,Moderate
-8.95,-35.65,40,Good,1,Good,13,Good,2,Good,40,Good
36.277194,-6.088497,42,Good,1,Good,26,Good,7,Good,42,Good
28.966144,-13.672035,42,Good,1,Good,26,Good,7,Good,42,Good
25.036944,-111.664444,35,Good,0,Good,35,Good,0,Good,5,Good
18.616667,-90.125,35,Good,0,Good,35,Good,0,Good,5,Good
15.383333,-92.733333,35,Good,0,Good,35,Good,0,Good,5,Good
17.296667000000003,-98.093611,35,Good,0,Good,35,Good,0,Good,5,Good
30.533333,-112.333333,35,Good,0,Good,35,Good,0,Good,5,Good
18.158333,-91.575,35,Good,0,Good,35,Good,0,Good,5,Good
20.569444,-97.65,35,Good,0,Good,35,Good,0,Good,5,Good
33.455,-85.5925,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
35.0733333,-93.4291667,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
33.23,-84.94555559999999,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
37.8188889,-88.77638890000001,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
39.4161111,-98.545,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
38.4966667,-84.5641667,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
32.7294444,-92.7875,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
42.7827778,-85.6636111,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
34.9341667,-88.5222222,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
45.8558333,-107.9641667,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
43.2444444,-73.83277779999999,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
35.361388899999994,-81.7969444,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
48.6125,-103.3272222,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
41.3986111,-80.6230556,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
34.7122222,-82.89611109999998,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
36.065,-83.88472220000001,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
33.1538889,-97.0644444,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
36.7886111,-80.8797222,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
39.4216667,-79.49194440000001,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
45.0027778,-90.1391667,58,Moderate,1,Good,20,Good,6,Good,58,Moderate
6.35,2.4333333,71,Moderate,1,Good,24,Good,0,Good,71,Moderate
48.897,2.2564,51,Moderate,1,Good,20,Good,5,Good,51,Moderate
-32.164221000000005,25.619176,43,Good,1,Good,23,Good,0,Good,43,Good
51.1,-1.383333,32,Good,0,Good,28,Good,3,Good,32,Good
51.8,-1.5,32,Good,0,Good,28,Good,3,Good,32,Good
51.116667,-0.183333,32,Good,0,Good,28,Good,3,Good,32,Good
,,42,Good,1,Good,42,Good,0,Good,34,Good
-2.4833333,28.8966667,56,Moderate,2,Good,24,Good,0,Good,56,Moderate
-19.15,-45.45,39,Good,1,Good,2,Good,3,Good,39,Good
-1.7,-48.9,39,Good,1,Good,2,Good,3,Good,39,Good
13.560833,38.973889,106,Unhealthy for Sensitive Groups,1,Good,25,Good,0,Good,106,Unhealthy for Sensitive Groups
7.1833333,1.9833333,80,Moderate,1,Good,21,Good,1,Good,80,Moderate
44.199912,0.626641,46,Good,1,Good,37,Good,1,Good,46,Good
44.356161,2.679603,46,Good,1,Good,37,Good,1,Good,46,Good
38.0833333,23.7333333,66,Moderate,1,Good,44,Good,3,Good,66,Moderate
,,42,Good,1,Good,42,Good,0,Good,22,Good
48.669614,33.115934,69,Moderate,1,Good,40,Good,0,Good,69,Moderate
49.811438,30.038946000000003,69,Moderate,1,Good,40,Good,0,Good,69,Moderate
50.735241,26.344214,69,Moderate,1,Good,40,Good,0,Good,69,Moderate
51.055054,35.285495000000004,69,Moderate,1,Good,40,Good,0,Good,69,Moderate
51.504825,24.850205,69,Moderate,1,Good,40,Good,0,Good,69,Moderate
52.4926,82.7822,35,Good,1,Good,35,Good,0,Good,27,Good
-20.1,-43.05,63,Moderate,2,Good,2,Good,4,Good,63,Moderate
34.005833,71.93,198,Unhealthy,3,Good,198,Unhealthy,2,Good,98,Moderate
28.3808,70.36399999999999,198,Unhealthy,3,Good,198,Unhealthy,2,Good,98,Moderate
19.116667,-98.766667,137,Unhealthy for Sensitive Groups,2,Good,3,Good,14,Good,137,Unhealthy for Sensitive Groups
50.25,128.01666699999998,47,Good,1,Good,33,Good,0,Good,47,Good
50.226111,136.899444,47,Good,1,Good,33,Good,0,Good,47,Good
45.215764,37.892577,47,Good,1,Good,47,Good,1,Good,20,Good
23.133333,70.016667,172,Unhealthy,0,Good,29,Good,0,Good,172,Unhealthy
-12.45,49.1333333,21,Good,0,Good,21,Good,0,Good,14,Good
-21.5666667,46.7833333,21,Good,0,Good,21,Good,0,Good,14,Good
-15.7,47.8666667,21,Good,0,Good,21,Good,0,Good,14,Good
-18.3166667,47.1166667,21,Good,0,Good,21,Good,0,Good,14,Good
-24.55,45.466666700000005,21,Good,0,Good,21,Good,0,Good,14,Good
38.7219444,-123.3686111,61,Moderate,1,Good,41,Good,5,Good,61,Moderate
39.1444444,-87.8166667,61,Moderate,1,Good,41,Good,5,Good,61,Moderate
39.8525,-87.2505556,61,Moderate,1,Good,41,Good,5,Good,61,Moderate
38.9783333,-76.4925,61,Moderate,1,Good,41,Good,5,Good,61,Moderate
37.3602778,-90.6975,61,Moderate,1,Good,41,Good,5,Good,61,Moderate
40.41111110000001,-80.8633333,61,Moderate,1,Good,41,Good,5,Good,61,Moderate
47.5477778,-122.61944440000002,61,Moderate,1,Good,41,Good,5,Good,61,Moderate
14.561111,-90.734444,125,Unhealthy for Sensitive Groups,4,Good,3,Good,13,Good,125,Unhealthy for Sensitive Groups
23.1,81.68333299999999,158,Unhealthy,1,Good,42,Good,0,Good,158,Unhealthy
27.0746,79.2585,158,Unhealthy,1,Good,42,Good,0,Good,158,Unhealthy
45.733333,8.983333,30,Good,0,Good,30,Good,1,Good,12,Good
46.466667,11.25,30,Good,0,Good,30,Good,1,Good,12,Good
-23.383333,-51.45,37,Good,1,Good,14,Good,2,Good,37,Good
16.6793,121.926,59,Moderate,1,Good,24,Good,1,Good,59,Moderate
16.394000000000002,120.3545,59,Moderate,1,Good,24,Good,1,Good,59,Moderate
7.1283330000000005,124.833056,59,Moderate,1,Good,24,Good,1,Good,59,Moderate
,,178,Unhealthy,1,Good,42,Good,0,Good,178,Unhealthy
15.316667,78.233333,83,Moderate,0,Good,30,Good,0,Good,83,Moderate
13.753979,100.501444,69,Moderate,1,Good,25,Good,1,Good,69,Moderate
32.5586111,-87.9425,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
37.5202778,-122.2747222,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
30.498055600000004,-82.7508333,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
33.7233333,-84.16638890000002,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
47.9261111,-116.6386111,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
41.7927778,-88.03777779999999,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
39.1519444,-86.3472222,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
37.5236111,-97.9888889,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
37.8963889,-85.7136111,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
31.716111100000003,-93.5088889,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
39.3072222,-76.7541667,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
42.3958333,-71.1791667,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
43.0755556,-85.6091667,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
34.5097222,-88.2091667,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
46.2313889,-108.98805559999998,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
42.5497222,-103.3561111,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
38.5961111,-116.87333329999998,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
43.4452778,-71.4783333,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
42.2230556,-78.0347222,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
35.2427778,-81.0375,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
40.029166700000005,-81.0391667,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
40.2872222,-78.88972220000001,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
34.0658333,-81.01388890000001,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
36.2455556,-84.0308333,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
29.523055600000003,-97.6836111,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
43.415555600000005,-72.8227778,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
39.0647222,-77.5102778,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
47.0880556,-117.1613889,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
39.3794444,-81.2586111,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
42.7361111,-90.3341667,54,Moderate,1,Good,24,Good,9,Good,54,Moderate
32.940833000000005,117.360833,174,Unhealthy,4,Good,174,Unhealthy,5,Good,141,Unhealthy for Sensitive Groups
1.466667,102.133333,38,Good,1,Good,19,Good,0,Good,38,Good
50.766667,4.133333,46,Good,1,Good,26,Good,5,Good,46,Good
51.05,5.216667,46,Good,1,Good,26,Good,5,Good,46,Good
-21.6666667,45.1666667,22,Good,0,Good,22,Good,0,Good,8,Good
26.564167,78.788333,193,Unhealthy,1,Good,46,Good,0,Good,193,Unhealthy
50.088872,19.093498,52,Moderate,1,Good,26,Good,3,Good,52,Moderate
27.3125,105.294167,81,Moderate,2,Good,26,Good,6,Good,81,Moderate
51.833333,9.983333,33,Good,1,Good,33,Good,2,Good,26,Good
51.966667,7.3,33,Good,1,Good,33,Good,2,Good,26,Good
52.783333,11.683333,33,Good,1,Good,33,Good,2,Good,26,Good
43.8497222,-84.3472222,40,Good,1,Good,24,Good,4,Good,40,Good
37.0675,-93.5519444,40,Good,1,Good,24,Good,4,Good,40,Good
45.7833333,-108.5,40,Good,1,Good,24,Good,4,Good,40,Good
41.671111100000005,-73.76361109999999,40,Good,1,Good,24,Good,4,Good,40,Good
36.5288889,-97.4436111,40,Good,1,Good,24,Good,4,Good,40,Good
38.8572222,-81.40388890000001,40,Good,1,Good,24,Good,4,Good,40,Good
38.3513889,-121.8216667,40,Good,1,Good,40,Good,1,Good,34,Good
42.09861110000001,-75.9183333,40,Good,1,Good,40,Good,1,Good,34,Good
44.4269444,-88.4738889,40,Good,1,Good,40,Good,1,Good,34,Good
21.033333,83.8,164,Unhealthy,1,Good,66,Moderate,0,Good,164,Unhealthy
27.0,84.8666667,231,Very Unhealthy,3,Good,147,Unhealthy for Sensitive Groups,1,Good,231,Very Unhealthy
51.9,-2.083333,47,Good,0,Good,32,Good,1,Good,47,Good
16.7,-93.0,79,Moderate,3,Good,7,Good,8,Good,79,Moderate
19.316667,-103.633333,79,Moderate,3,Good,7,Good,8,Good,79,Moderate
19.25,-97.766667,79,Moderate,3,Good,7,Good,8,Good,79,Moderate
25.633333,-108.3,79,Moderate,3,Good,7,Good,8,Good,79,Moderate
45.016667,7.816667,60,Moderate,1,Good,33,Good,4,Good,60,Moderate
7.666378999999999,-76.68105899999999,35,Good,1,Good,7,Good,0,Good,35,Good
8.1833333,-80.65,82,Moderate,2,Good,18,Good,8,Good,82,Moderate
9.15,-79.6166667,82,Moderate,2,Good,18,Good,8,Good,82,Moderate
11.65,78.9,81,Moderate,1,Good,43,Good,2,Good,81,Moderate
30.657778000000004,117.483056,201,Very Unhealthy,5,Good,201,Very Unhealthy,5,Good,159,Unhealthy
22.989455,116.290707,201,Very Unhealthy,5,Good,201,Very Unhealthy,5,Good,159,Unhealthy
53.65,-2.616667,63,Moderate,0,Good,32,Good,1,Good,63,Moderate
18.021056,103.076639,41,Good,0,Good,15,Good,0,Good,41,Good
10.5,99.166667,41,Good,0,Good,15,Good,0,Good,41,Good
33.083333,109.45,64,Moderate,1,Good,49,Good,3,Good,64,Moderate
25.448286,99.556102,64,Moderate,1,Good,49,Good,3,Good,64,Moderate
-7.2127,108.7647,112,Unhealthy for Sensitive Groups,2,Good,88,Moderate,1,Good,112,Unhealthy for Sensitive Groups
-6.769444,106.758889,112,Unhealthy for Sensitive Groups,2,Good,88,Moderate,1,Good,112,Unhealthy for Sensitive Groups
-6.3113,106.0568,112,Unhealthy for Sensitive Groups,2,Good,88,Moderate,1,Good,112,Unhealthy for Sensitive Groups
46.088056,12.986389,49,Good,1,Good,49,Good,1,Good,20,Good
41.583333,12.816667,49,Good,1,Good,49,Good,1,Good,20,Good
42.916667,12.483333,49,Good,1,Good,49,Good,1,Good,20,Good
19.366667,79.283333,151,Unhealthy,1,Good,40,Good,0,Good,151,Unhealthy
29.998611100000005,-95.1763889,53,Moderate,1,Good,11,Good,13,Good,53,Moderate
34.1166667,-86.1925,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
64.8569444,-147.7586111,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
35.9972222,-93.7025,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
37.66,-121.00166670000002,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
39.7294444,-104.8313889,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
28.135555600000004,-80.685,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
41.7605556,-88.32,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
39.0569444,-84.90138890000001,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
42.6188889,-91.7283333,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
39.4519444,-97.5269444,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
36.7766667,-88.1441667,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
44.8541667,-68.32861109999999,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
46.4488889,-90.1458333,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
47.53,-92.2369444,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
36.9708333,-93.7177778,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
40.8672222,-98.0038889,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
35.146666700000004,-105.4486111,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
42.7538889,-76.70277779999999,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
35.3052778,-76.7888889,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
41.3175,-81.3455556,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
45.23111110000001,-122.7547222,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
44.2841667,-96.6852778,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
33.0605556,-97.5030556,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
38.9222222,-111.9333333,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
39.3241667,-79.5547222,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
45.7855556,-88.1008333,78,Moderate,2,Good,7,Good,14,Good,78,Moderate
43.18143,-2.263527,33,Good,0,Good,33,Good,0,Good,20,Good
5.15,10.1833333,75,Moderate,3,Good,15,Good,1,Good,75,Moderate
34.1891667,-86.9169444,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
36.0483333,-94.0966667,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
38.7638889,-107.0472222,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
30.3025,-81.97555559999999,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
34.4916667,-83.5375,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
38.1830556,-89.8425,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
42.0741667,-90.8413889,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
37.7966667,-84.42527779999999,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
29.8377778,-91.5441667,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
39.4947222,-76.4705556,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
43.9011111,-85.8516667,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
40.6563889,-73.60972220000001,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
36.3475,-81.5330556,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
47.0266667,-100.7491667,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
41.01888889999999,-84.8019444,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
40.3380556,-79.97916670000001,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
34.381111100000005,-82.1466667,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
32.7058333,-94.2341667,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
37.7397222,-79.8508333,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
38.9727778,-80.7547222,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
44.966666700000005,-92.3741667,55,Moderate,2,Good,28,Good,12,Good,55,Moderate
49.777622,23.475258,64,Moderate,1,Good,42,Good,0,Good,64,Moderate
49.07717,27.682559,64,Moderate,1,Good,42,Good,0,Good,64,Moderate
41.316667,16.283333,48,Good,1,Good,48,Good,1,Good,35,Good
36.255,-93.2225,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
38.4063889,-121.8586111,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
41.85,-88.3125,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
40.9941667,-92.1672222,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
41.9125,-85.0980556,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
48.1819444,-114.4122222,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
42.9980556,-78.18777779999999,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
39.0769444,-84.1769444,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
43.59444439999999,-88.0508333,78,Moderate,3,Good,3,Good,25,Good,78,Moderate
7.7166667,81.7,54,Moderate,1,Good,40,Good,0,Good,54,Moderate
22.9827778,-82.54638890000001,65,Moderate,1,Good,23,Good,2,Good,65,Moderate
-14.55,48.7333333,22,Good,0,Good,22,Good,0,Good,7,Good
14.725264,100.79536,112,Unhealthy for Sensitive Groups,2,Good,18,Good,7,Good,112,Unhealthy for Sensitive Groups
,,67,Moderate,1,Good,46,Good,1,Good,67,Moderate
13.8,121.016667,89,Moderate,2,Good,26,Good,7,Good,89,Moderate
17.116667,120.45,89,Moderate,2,Good,26,Good,7,Good,89,Moderate
14.2325,121.3648,89,Moderate,2,Good,26,Good,7,Good,89,Moderate
16.8283,120.3608,89,Moderate,2,Good,26,Good,7,Good,89,Moderate
14.4498,121.2054,89,Moderate,2,Good,26,Good,7,Good,89,Moderate
18.2233,120.5807,89,Moderate,2,Good,26,Good,7,Good,89,Moderate
48.4,13.316667,74,Moderate,1,Good,61,Moderate,0,Good,74,Moderate
-16.259722,-56.626944,44,Good,1,Good,8,Good,0,Good,44,Good
41.666667,12.5,78,Moderate,1,Good,78,Moderate,0,Good,28,Good
36.7069444,-97.0852778,50,Good,1,Good,47,Good,0,Good,50,Good
,,59,Moderate,1,Good,52,Moderate,0,Good,59,Moderate
37.1222222,-76.34611109999999,47,Good,1,Good,47,Good,1,Good,47,Good
-9.4647222,147.1925,23,Good,0,Good,20,Good,1,Good,23,Good
-10.708056,-48.308333000000005,18,Good,0,Good,16,Good,0,Good,18,Good
56.066667,37.85,32,Good,1,Good,32,Good,6,Good,30,Good
41.3463889,21.5544444,123,Unhealthy for Sensitive Groups,1,Good,39,Good,0,Good,123,Unhealthy for Sensitive Groups
-42.769201,-65.038513,11,Good,0,Good,11,Good,0,Good,7,Good
41.093333,45.366111,70,Moderate,1,Good,34,Good,0,Good,70,Moderate
-22.266667,-50.7,46,Good,1,Good,20,Good,0,Good,46,Good
22.785277800000003,-80.25361109999999,35,Good,1,Good,35,Good,0,Good,24,Good
32.185590000000005,71.115521,175,Unhealthy,1,Good,40,Good,3,Good,175,Unhealthy
29.103513,70.325038,175,Unhealthy,1,Good,40,Good,3,Good,175,Unhealthy
28.144463,69.695806,175,Unhealthy,1,Good,40,Good,3,Good,175,Unhealthy
32.080556,34.814167,70,Moderate,1,Good,45,Good,5,Good,70,Moderate
29.845,-89.9777778,53,Moderate,1,Good,46,Good,2,Good,53,Moderate
